placekey,location_name,brands,top_category,sub_category,category_tags,naics_code,latitude,longitude,poi_cbg,street_address,city,region,postal_code,open_hours,wkt_area_sq_meters,polygon_wkt
zzw-223@62k-qpy-ysq,Enterprise Car Sales,Enterprise Car Sales,Automobile Dealers,Used Car Dealers,Car Dealers,441120,42.233866,-71.751272,250277328011,126 SW Cutoff,Worcester,MA,1604,"{ """"""""""""""""Mon"""""""""""""""": [[""""""""""""""""10:00"""""""""""""""", """"""""""""""""19:00""""""""""""""""]], """"""""""""""""Tue"""""""""""""""": [[""""""""""""""""10:00"""""""""""""""", """"""""""""""""19:00""""""""""""""""]], """"""""""""""""Wed"""""""""""""""": [[""""""""""""""""10:00"""""""""""""""", """"""""""""""""19:00""""""""""""""""]], """"""""""""""""Thu"""""""""""""""": [[""""""""""""""""10:00"""""""""""""""", """"""""""""""""19:00""""""""""""""""]], """"""""""""""""Fri"""""""""""""""": [[""""""""""""""""10:00"""""""""""""""", """"""""""""""""19:00""""""""""""""""]], """"""""""""""""Sat"""""""""""""""": [[""""""""""""""""10:00"""""""""""""""", """"""""""""""""18:00""""""""""""""""]], """"""""""""""""Sun"""""""""""""""": [] }",591,"POLYGON ((-71.75104974999994 42.23392948400004, -71.75133132399998 42.233665237000025, -71.75148269899995 42.233751942000026, -71.75120112599996 42.234016190000034, -71.75104974999994 42.23392948400004))"
zzw-223@62k-qyd-7t9,Emanuel Evangelical Lutheran Church,"",Religious Organizations,Religious Organizations,"Churches,Hindu Temple,Mosque,Sikh Temple,Synagogues",813110,42.224539,-71.795739,250277329012,200 Greenwood St,Worcester,MA,1607,"",1775,"POLYGON ((-71.79598599799994 42.224868669000045, -71.79589717199997 42.22481071300007, -71.79594581099997 42.22477063200006, -71.79561783799994 42.22455664100005, -71.79583671299997 42.224376275000054, -71.79578205199994 42.22434061000007, -71.79584892999998 42.22428549800003, -71.79587626099993 42.224303330000055, -71.79601001799995 42.22419310500004, -71.79607151199997 42.22423322900005, -71.79602287299997 42.22427331100005, -71.79606387099994 42.22430005900003, -71.79602739199998 42.22433012000005, -71.79625287299996 42.22447723800008, -71.79616775499994 42.224547381000036, -71.79631124399998 42.224641001000066, -71.79606804899998 42.22484141000007, -71.79604071699998 42.22482357800004, -71.79598599799994 42.224868669000045), (-71.79595813999998 42.22451834100008, -71.79582831799996 42.22443363600007, -71.79575535999999 42.22449375900004, -71.79597400899996 42.224636420000024, -71.79599832799994 42.224616378000064, -71.79604615799997 42.22464758500007, -71.79597319899995 42.22470770700005, -71.79598003099994 42.224712166000074, -71.79606514999995 42.22464202200007, -71.79603098599995 42.224619732000065, -71.79608570499994 42.22457464100006, -71.79601737699994 42.224530059000074, -71.79604777699996 42.22450500800005, -71.79600677899998 42.22447826000007, -71.79595813999998 42.22451834100008))"
zzw-223@62k-qyd-b49,Walgreens,Walgreens,Health and Personal Care Stores,Pharmacies and Drug Stores,"Diagnostic Services,Medical Supplies,Vitamins and Supplements,Opticians,Convenience Store",446110,42.212699,-71.796153,250277329011,348 Greenwood St,Worcester,MA,1607,"{ """"""""""""""""Mon"""""""""""""""": [[""""""""""""""""8:00"""""""""""""""", """"""""""""""""21:00""""""""""""""""]], """"""""""""""""Tue"""""""""""""""": [[""""""""""""""""8:00"""""""""""""""", """"""""""""""""21:00""""""""""""""""]], """"""""""""""""Wed"""""""""""""""": [[""""""""""""""""8:00"""""""""""""""", """"""""""""""""21:00""""""""""""""""]], """"""""""""""""Thu"""""""""""""""": [[""""""""""""""""8:00"""""""""""""""", """"""""""""""""21:00""""""""""""""""]], """"""""""""""""Fri"""""""""""""""": [[""""""""""""""""8:00"""""""""""""""", """"""""""""""""21:00""""""""""""""""]], """"""""""""""""Sat"""""""""""""""": [[""""""""""""""""8:00"""""""""""""""", """"""""""""""""21:00""""""""""""""""]], """"""""""""""""Sun"""""""""""""""": [[""""""""""""""""8:00"""""""""""""""", """"""""""""""""21:00""""""""""""""""]] }",263,"POLYGON ((-71.79604718099995 42.21277552600003, -71.79598603199997 42.21271695100006, -71.79622563799995 42.21258241400005, -71.79630902499997 42.21266228700006, -71.79612024299996 42.212768287000074, -71.79609800699996 42.21274698800005, -71.79604718099995 42.21277552600003))"
zzw-223@62k-qyd-wrk,Angel Nails,"",Personal Care Services,"Hair, Nail, and Skin Care Services","",81211,42.231871,-71.849794,250277331012,70 James St,Worcester,MA,1603,"",12689,"POLYGON ((-71.85024905299997 42.233457162000036, -71.85024721999997 42.23308252600003, -71.85013079499998 42.233082833000026, -71.85012988899996 42.23289788500006, -71.84975474399994 42.23289887200008, -71.84974910999995 42.23174651200003, -71.84976851399995 42.23174646100006, -71.84976818899997 42.23168007100003, -71.84985874099993 42.231679833000044, -71.84985915799996 42.23176519200007, -71.85000145199996 42.231764818000045, -71.85000224099997 42.23192605400004, -71.85007985599998 42.23192584900005, -71.85016936399995 42.23185975000007, -71.85033235999998 42.23197735000008, -71.85034475899994 42.231968194000046, -71.85043749099998 42.232025527000076, -71.85052046499999 42.23208592700007, -71.85052717199994 42.23208097400004, -71.85060981999999 42.23213207100008, -71.85089686099997 42.23234101800006, -71.85091619599996 42.232326740000076, -71.85114988099997 42.23249684700005, -71.85116921399998 42.23248256800008, -71.85136395299998 42.23262432200005, -71.85138312699996 42.23261016400005, -71.85147154299995 42.23266483800006, -71.85181815899995 42.232917144000055, -71.85166348599995 42.23303136800007, -71.85157260699998 42.232965216000025, -71.85159838599998 42.232946179000066, -71.85148154199999 42.232861126000046, -71.85143642899999 42.23289444200003, -71.85132607599996 42.232814114000064, -71.85130674299995 42.232828392000044, -71.85124832099996 42.23278586500004, -71.85122254099997 42.232804903000044, -71.85116411999996 42.23276237700003, -71.85095714399995 42.23276292300005, -71.85082731899996 42.23266841900005, -71.85090465499997 42.23261130800006, -71.85087868999994 42.23259240700003, -71.85090446899994 42.23257337000007, -71.85091745199998 42.23258282000006, -71.85098189899998 42.23253522700003, -71.85083909199994 42.23243127400008, -71.85081331299995 42.232450311000036, -71.85074190999995 42.23239833400004, -71.85055501199997 42.23253635300006, -71.85055687199997 42.23291573000006, -71.85069269999997 42.232915373000026, -71.85069534999997 42.23345598600008, -71.85024905299997 42.233457162000036))"
zzw-223@62k-qyd-wtv,The Salafi Masjid Foundation,"",Religious Organizations,Religious Organizations,"Churches,Hindu Temple,Mosque,Sikh Temple,Synagogues",813110,42.23171,-71.849827,250277331012,70 James St Ste 205,Worcester,MA,1603,"",12689,"POLYGON ((-71.85024905299997 42.233457162000036, -71.85024721999997 42.23308252600003, -71.85013079499998 42.233082833000026, -71.85012988899996 42.23289788500006, -71.84975474399994 42.23289887200008, -71.84974910999995 42.23174651200003, -71.84976851399995 42.23174646100006, -71.84976818899997 42.23168007100003, -71.84985874099993 42.231679833000044, -71.84985915799996 42.23176519200007, -71.85000145199996 42.231764818000045, -71.85000224099997 42.23192605400004, -71.85007985599998 42.23192584900005, -71.85016936399995 42.23185975000007, -71.85033235999998 42.23197735000008, -71.85034475899994 42.231968194000046, -71.85043749099998 42.232025527000076, -71.85052046499999 42.23208592700007, -71.85052717199994 42.23208097400004, -71.85060981999999 42.23213207100008, -71.85089686099997 42.23234101800006, -71.85091619599996 42.232326740000076, -71.85114988099997 42.23249684700005, -71.85116921399998 42.23248256800008, -71.85136395299998 42.23262432200005, -71.85138312699996 42.23261016400005, -71.85147154299995 42.23266483800006, -71.85181815899995 42.232917144000055, -71.85166348599995 42.23303136800007, -71.85157260699998 42.232965216000025, -71.85159838599998 42.232946179000066, -71.85148154199999 42.232861126000046, -71.85143642899999 42.23289444200003, -71.85132607599996 42.232814114000064, -71.85130674299995 42.232828392000044, -71.85124832099996 42.23278586500004, -71.85122254099997 42.232804903000044, -71.85116411999996 42.23276237700003, -71.85095714399995 42.23276292300005, -71.85082731899996 42.23266841900005, -71.85090465499997 42.23261130800006, -71.85087868999994 42.23259240700003, -71.85090446899994 42.23257337000007, -71.85091745199998 42.23258282000006, -71.85098189899998 42.23253522700003, -71.85083909199994 42.23243127400008, -71.85081331299995 42.232450311000036, -71.85074190999995 42.23239833400004, -71.85055501199997 42.23253635300006, -71.85055687199997 42.23291573000006, -71.85069269999997 42.232915373000026, -71.85069534999997 42.23345598600008, -71.85024905299997 42.233457162000036))"
zzw-223@62k-qyf-mrk,Health Street,Health Street,Medical and Diagnostic Laboratories,Medical Laboratories,"Diagnostic Services,Laboratory Testing",621511,42.238212,-71.844983,250277331021,117 Stafford St Ste A,Worcester,MA,1603,"",433,"POLYGON ((-71.84517720075931 42.2382325, -71.8448169085109 42.238232499999995, -71.84498742299996 42.23812981000003, -71.84501065099994 42.23815053900006, -71.84507426899995 42.238112226000055, -71.84509168799997 42.23812777200004, -71.84515530599998 42.23808945900004, -71.84517853399996 42.238110188000064, -71.84527749599994 42.23805059000006, -71.84535878799994 42.238123141000074, -71.84517720075931 42.2382325))"
zzw-223@62k-qyf-psq,Perkins Restaurant Superstore,"",Restaurants and Other Eating Places,Full-Service Restaurants,"",722511,42.236826,-71.848599,250277331022,172 Stafford St,Worcester,MA,1603,"{ """"""""""""""""Mon"""""""""""""""": [[""""""""""""""""8:00"""""""""""""""", """"""""""""""""17:00""""""""""""""""]], """"""""""""""""Tue"""""""""""""""": [[""""""""""""""""8:00"""""""""""""""", """"""""""""""""17:00""""""""""""""""]], """"""""""""""""Wed"""""""""""""""": [[""""""""""""""""8:00"""""""""""""""", """"""""""""""""17:00""""""""""""""""]], """"""""""""""""Thu"""""""""""""""": [[""""""""""""""""8:00"""""""""""""""", """"""""""""""""17:00""""""""""""""""]], """"""""""""""""Fri"""""""""""""""": [[""""""""""""""""8:00"""""""""""""""", """"""""""""""""17:00""""""""""""""""]], """"""""""""""""Sat"""""""""""""""": [[""""""""""""""""8:00"""""""""""""""", """"""""""""""""17:00""""""""""""""""]], """"""""""""""""Sun"""""""""""""""": [] }",1187,"POLYGON ((-71.84866321631314 42.23672442331755, -71.84883375106098 42.23703351754808, -71.84856042599995 42.23718517200007, -71.84829544799999 42.23692847900003, -71.84866321631314 42.23672442331755))"
zzw-223@62k-qyf-q9f,Pro Nails Plus,"",Personal Care Services,"Hair, Nail, and Skin Care Services","Hair Removal,Waxing",81211,42.242285,-71.842253,250277331021,1241 Main St,Worcester,MA,1603,"{ """"""""""""""""Mon"""""""""""""""": [[""""""""""""""""9:30"""""""""""""""", """"""""""""""""19:00""""""""""""""""]], """"""""""""""""Tue"""""""""""""""": [[""""""""""""""""9:30"""""""""""""""", """"""""""""""""19:00""""""""""""""""]], """"""""""""""""Wed"""""""""""""""": [[""""""""""""""""9:30"""""""""""""""", """"""""""""""""19:00""""""""""""""""]], """"""""""""""""Thu"""""""""""""""": [[""""""""""""""""9:30"""""""""""""""", """"""""""""""""19:00""""""""""""""""]], """"""""""""""""Fri"""""""""""""""": [[""""""""""""""""9:30"""""""""""""""", """"""""""""""""19:00""""""""""""""""]], """"""""""""""""Sat"""""""""""""""": [[""""""""""""""""9:30"""""""""""""""", """"""""""""""""18:00""""""""""""""""]], """"""""""""""""Sun"""""""""""""""": [] }",652,"POLYGON ((-71.8424131702894 42.24239537519596, -71.84216621030639 42.242458783840256, -71.84209266799996 42.24217474900007, -71.84234688499998 42.24213937300004, -71.8424131702894 42.24239537519596))"
zzw-223@62k-qyf-qfz,New Beginnings Wellness Center,"",Offices of Other Health Practitioners,Offices of Mental Health Practitioners (except Physicians),Mental Health,621330,42.242747,-71.845172,250277310024,1280 Main St,Worcester,MA,1603,"{ """"""""""""""""Mon"""""""""""""""": [[""""""""""""""""8:00"""""""""""""""", """"""""""""""""20:00""""""""""""""""]], """"""""""""""""Tue"""""""""""""""": [[""""""""""""""""8:00"""""""""""""""", """"""""""""""""20:00""""""""""""""""]], """"""""""""""""Wed"""""""""""""""": [[""""""""""""""""8:00"""""""""""""""", """"""""""""""""20:00""""""""""""""""]], """"""""""""""""Thu"""""""""""""""": [[""""""""""""""""8:00"""""""""""""""", """"""""""""""""20:00""""""""""""""""]], """"""""""""""""Fri"""""""""""""""": [[""""""""""""""""8:00"""""""""""""""", """"""""""""""""20:00""""""""""""""""]], """"""""""""""""Sat"""""""""""""""": [[""""""""""""""""8:00"""""""""""""""", """"""""""""""""16:00""""""""""""""""]], """"""""""""""""Sun"""""""""""""""": [[""""""""""""""""9:00"""""""""""""""", """"""""""""""""16:00""""""""""""""""]] }",138,"POLYGON ((-71.845142035987 42.24278902829274, -71.8451071672698 42.24272548756667, -71.8453230850955 42.24266988937888, -71.84535124829016 42.24273144451244, -71.845142035987 42.24278902829274))"
zzw-223@62k-qyf-qj9,Marshalls,Marshalls,Clothing Stores,Family Clothing Stores,"Women's Clothing,Men's Clothing,Home Decor,Children's Clothing,Furniture",448140,42.241731,-71.84391,250277331021,68 Stafford St,Worcester,MA,1603,"{ """"""""""""""""Mon"""""""""""""""": [[""""""""""""""""9:30"""""""""""""""", """"""""""""""""21:30""""""""""""""""]], """"""""""""""""Tue"""""""""""""""": [[""""""""""""""""9:30"""""""""""""""", """"""""""""""""21:30""""""""""""""""]], """"""""""""""""Wed"""""""""""""""": [[""""""""""""""""9:30"""""""""""""""", """"""""""""""""21:30""""""""""""""""]], """"""""""""""""Thu"""""""""""""""": [[""""""""""""""""9:30"""""""""""""""", """"""""""""""""21:30""""""""""""""""]], """"""""""""""""Fri"""""""""""""""": [[""""""""""""""""9:30"""""""""""""""", """"""""""""""""21:30""""""""""""""""]], """"""""""""""""Sat"""""""""""""""": [[""""""""""""""""9:30"""""""""""""""", """"""""""""""""21:30""""""""""""""""]], """"""""""""""""Sun"""""""""""""""": [[""""""""""""""""10:00"""""""""""""""", """"""""""""""""20:00""""""""""""""""]] }",4052,"POLYGON ((-71.84360682964325 42.242042212290094, -71.843516305089 42.24178357821741, -71.84345528483391 42.24146934383882, -71.84414461255074 42.2413740307322, -71.84417009353638 42.24147530090322, -71.84421837329865 42.241461401085445, -71.84423714876175 42.241517993181525, -71.84418752789497 42.24152692877097, -71.8442291021347 42.241562671116206, -71.84425726532936 42.24167883359841, -71.84429883956909 42.24167188371232, -71.84436857700348 42.24193399317177, -71.84360682964325 42.242042212290094))"
zzw-223@62k-qyf-qmk,Our Lady of Angels Development Director,"",Religious Organizations,Religious Organizations,Churches,813110,42.243285,-71.841345,250277310024,1220 Main St,Worcester,MA,1603,"",368,"POLYGON ((-71.84133008299995 42.24342347400005, -71.84129291299996 42.24333759000007, -71.84125591699996 42.24334619500007, -71.84119918299996 42.243215107000026, -71.84139649899998 42.243169214000034, -71.84141606299994 42.24321441700005, -71.84137906599994 42.24322302200005, -71.84139275999996 42.24325466300007, -71.84144208899994 42.243243190000044, -71.84147338899999 42.24331551500006, -71.84141789499995 42.24332842200005, -71.84144724 42.24339622600007, -71.84133008299995 42.24342347400005))"
zzw-223@62k-qyh-vmk,Acme Transmission,"",Automotive Repair and Maintenance,"",Transmission Repair,8111,42.251952,-71.808579,250277330003,383 Southbridge St,Worcester,MA,1610,"{ """"""""""""""""Mon"""""""""""""""": [[""""""""""""""""8:00"""""""""""""""", """"""""""""""""17:00""""""""""""""""]], """"""""""""""""Tue"""""""""""""""": [[""""""""""""""""8:00"""""""""""""""", """"""""""""""""17:00""""""""""""""""]], """"""""""""""""Wed"""""""""""""""": [[""""""""""""""""8:00"""""""""""""""", """"""""""""""""17:00""""""""""""""""]], """"""""""""""""Thu"""""""""""""""": [[""""""""""""""""8:00"""""""""""""""", """"""""""""""""17:00""""""""""""""""]], """"""""""""""""Fri"""""""""""""""": [[""""""""""""""""8:00"""""""""""""""", """"""""""""""""17:00""""""""""""""""]], """"""""""""""""Sat"""""""""""""""": [], """"""""""""""""Sun"""""""""""""""": [] }",169,"POLYGON ((-71.80860103952853 42.252071697084894, -71.80846471015549 42.251973841031855, -71.80851655999999 42.25190219500007, -71.80867821699997 42.25196505300005, -71.80860103952853 42.252071697084894))"
zzw-223@62k-qyh-xbk,DSC SeaLand Containers,"",Lessors of Real Estate,Lessors of Miniwarehouses and Self-Storage Units,"",531130,42.251033,-71.8101,250277330003,7 Canterbury St,Worcester,MA,1610,"{ """"""""""""""""Mon"""""""""""""""": [[""""""""""""""""8:00"""""""""""""""", """"""""""""""""16:00""""""""""""""""]], """"""""""""""""Tue"""""""""""""""": [[""""""""""""""""8:00"""""""""""""""", """"""""""""""""16:00""""""""""""""""]], """"""""""""""""Wed"""""""""""""""": [[""""""""""""""""8:00"""""""""""""""", """"""""""""""""16:00""""""""""""""""]], """"""""""""""""Thu"""""""""""""""": [[""""""""""""""""8:00"""""""""""""""", """"""""""""""""16:00""""""""""""""""]], """"""""""""""""Fri"""""""""""""""": [[""""""""""""""""8:00"""""""""""""""", """"""""""""""""16:00""""""""""""""""]], """"""""""""""""Sat"""""""""""""""": [], """"""""""""""""Sun"""""""""""""""": [] }",790,"POLYGON ((-71.80989408299996 42.25116441600005, -71.81014117499996 42.25081260400003, -71.81028760299995 42.250867861000074, -71.81024572199993 42.25092749000004, -71.81030266699997 42.25094898000003, -71.81009745499995 42.25124116100005, -71.80989408299996 42.25116441600005))"
zzw-223@62k-qyh-zs5,Youth & Community Branch,YMCA,Individual and Family Services,Other Individual and Family Services,Community Center,624190,42.257504,-71.809861,250277314001,766 Main St,Worcester,MA,1610,"{ """"""""""""""""Mon"""""""""""""""": [[""""""""""""""""0:00"""""""""""""""", """"""""""""""""24:00""""""""""""""""]], """"""""""""""""Tue"""""""""""""""": [[""""""""""""""""0:00"""""""""""""""", """"""""""""""""24:00""""""""""""""""]], """"""""""""""""Wed"""""""""""""""": [[""""""""""""""""0:00"""""""""""""""", """"""""""""""""24:00""""""""""""""""]], """"""""""""""""Thu"""""""""""""""": [[""""""""""""""""0:00"""""""""""""""", """"""""""""""""24:00""""""""""""""""]], """"""""""""""""Fri"""""""""""""""": [[""""""""""""""""0:00"""""""""""""""", """"""""""""""""24:00""""""""""""""""]], """"""""""""""""Sat"""""""""""""""": [[""""""""""""""""0:00"""""""""""""""", """"""""""""""""24:00""""""""""""""""]], """"""""""""""""Sun"""""""""""""""": [[""""""""""""""""0:00"""""""""""""""", """"""""""""""""24:00""""""""""""""""]] }",2638,"POLYGON ((-71.81026624486141 42.25739790368121, -71.81018846079998 42.257436614813166, -71.8102461282938 42.257500140721795, -71.81001679942302 42.257619251628, -71.8100489859312 42.25765697003471, -71.80994974419765 42.257712555014045, -71.80990816995792 42.25767582922962, -71.80975394293957 42.25775126595285, -71.80969225213222 42.257686747708306, -71.80964129016094 42.25770659948289, -71.80976467177562 42.25784353206386, -71.80959032818966 42.25793286477815, -71.80936636373691 42.25769317146276, -71.80944146558933 42.2576544604883, -71.80937306925945 42.25757902364927, -71.80948169872455 42.257527408917944, -71.80947499320202 42.25750755708696, -71.8095447306364 42.25747777932877, -71.80952863738231 42.25746289044438, -71.80947901651554 42.257493660801565, -71.80943878338032 42.25745097933435, -71.80952461406879 42.257407305245, -71.80948837737289 42.257361745389645, -71.809689543049 42.25725752293346, -71.80975659827438 42.257322041617115, -71.80977537373748 42.257309137885656, -71.80991966594559 42.25745901952669, -71.80995185245376 42.25744810100859, -71.80997331012588 42.25746398248885, -71.81012887824875 42.257390530609115, -71.81011412609917 42.257366708359456, -71.81020532120567 42.25731906383317, -71.81026624486141 42.25739790368121))"
